,season,team_id,wins,plus_minus,three_point_avg,ft_attempts_pergame,off_rebounds_pergame,turnovers_pergame,field_goals_avg
2497,2010,1266,22,289,0.40803325250443834,19.545454545454547,10.242424242424242,10.303030303030303,0.4534018726392585
2498,2010,1267,20,199,0.3602957358072448,25.655172413793103,12.344827586206897,13.0,0.46081437734299374
2499,2010,1268,22,337,0.38805534899484273,20.933333333333334,12.566666666666666,11.866666666666667,0.4720270199674485
2500,2010,1269,11,-160,0.29952957712200445,20.774193548387096,14.64516129032258,13.96774193548387,0.3990859441776761
2501,2010,1270,7,-176,0.3422434529193507,17.40740740740741,13.25925925925926,14.37037037037037,0.42747311811995925
2502,2010,1271,11,-271,0.30625232533484814,19.5,12.4375,15.15625,0.40438273979036693
2503,2010,1272,23,339,0.38233124564737553,24.5,10.65625,11.4375,0.4587416605876696
2504,2010,1273,14,-54,0.3538110992970976,24.903225806451612,11.806451612903226,15.193548387096774,0.4480860321385999
2505,2010,1274,19,204,0.3657494315127572,20.28125,11.5,14.0,0.4647652163600604
2506,2010,1275,14,-28,0.3475120589925641,18.34375,8.6875,12.84375,0.4389497409099234
2507,2010,1276,14,42,0.29968971218584023,15.709677419354838,9.935483870967742,10.161290322580646,0.4134431945200657
2508,2010,1277,24,286,0.3303563794360524,20.59375,13.53125,14.03125,0.47305949107652595
2509,2010,1278,21,302,0.4000825162586801,19.029411764705884,10.794117647058824,12.735294117647058,0.47266256949405294
2510,2010,1279,21,243,0.36702410097744453,20.161290322580644,12.935483870967742,12.419354838709678,0.4576844355873216
2511,2010,1280,23,274,0.36347410360212024,19.676470588235293,10.970588235294118,12.882352941176471,0.4395290883083772
2512,2010,1281,22,376,0.3609989926995387,20.78125,12.96875,13.0,0.4409161938140724
2513,2010,1282,10,-177,0.33801349698745037,21.5,10.107142857142858,12.928571428571429,0.416319673678041
2514,2010,1283,20,166,0.3669743443483811,20.0625,11.375,11.46875,0.44638763867301257
2515,2010,1284,12,-89,0.30588304869715754,19.580645161290324,11.0,14.419354838709678,0.4036390186310143
2516,2010,1285,20,211,0.3831143909173161,19.06896551724138,8.758620689655173,12.137931034482758,0.48059056843010056
2517,2010,1286,13,-29,0.3690244572151658,20.074074074074073,9.074074074074074,11.62962962962963,0.4436944078846239
2518,2010,1287,21,214,0.3730728360110707,20.419354838709676,13.903225806451612,14.806451612903226,0.4434832730925238
2519,2010,1288,27,234,0.34127291146503586,26.75,15.416666666666666,13.527777777777779,0.4343598989848701
2520,2010,1290,8,-304,0.31776857103615763,20.29032258064516,11.32258064516129,17.387096774193548,0.40857922879180353
2521,2010,1291,16,86,0.3444088989144548,21.967741935483872,11.0,13.387096774193548,0.422432446127974
2522,2010,1292,17,102,0.3781183379756202,20.333333333333332,10.133333333333333,13.4,0.4376968088165896
2523,2010,1293,28,482,0.3733052128192268,23.125,12.0,14.5,0.4982003289094384
2524,2010,1294,23,199,0.3916597216543061,24.933333333333334,9.7,12.9,0.4457260203860258
2525,2010,1295,9,-75,0.31938711574784917,19.814814814814813,10.814814814814815,12.925925925925926,0.4236314736167486
2526,2010,1296,10,-141,0.2985710731763363,22.966666666666665,14.166666666666666,15.3,0.4021844989124677
2527,2010,1298,13,-123,0.3455243917655744,22.166666666666668,10.366666666666667,14.766666666666667,0.41034818671088774
2528,2010,1299,8,-185,0.308542955336114,20.133333333333333,11.733333333333333,15.2,0.4002991187640908
2529,2010,1300,3,-375,0.3193026538648829,15.24,11.2,16.64,0.3846799635220482
2530,2010,1301,19,95,0.3410642615867272,20.38235294117647,11.5,13.088235294117647,0.4444936505148456
2531,2010,1304,15,25,0.39783088129204086,19.818181818181817,9.696969696969697,12.606060606060606,0.44317358424477576
2532,2010,1305,19,128,0.3680026787988069,20.451612903225808,10.870967741935484,11.548387096774194,0.4820753563779624
2533,2010,1306,12,-94,0.294203149503068,21.517241379310345,12.413793103448276,13.241379310344827,0.37168020881812913
2534,2010,1307,29,316,0.3811130651441831,26.333333333333332,13.212121212121213,11.212121212121213,0.44142165509114906
2535,2010,1308,21,16,0.3776447800249981,22.34375,10.40625,12.90625,0.4602076366220042
2536,2010,1309,6,-231,0.3351030464846855,19.5,9.714285714285714,15.821428571428571,0.3990645508539033
2537,2010,1310,18,93,0.32257722896483937,22.515151515151516,13.0,12.303030303030303,0.41048744384726277
2538,2010,1311,8,-198,0.327945870190368,20.576923076923077,8.73076923076923,13.73076923076923,0.42402616894358125
2539,2010,1312,7,-281,0.3082230946200452,17.857142857142858,10.535714285714286,15.214285714285714,0.37735824388610656
2540,2010,1313,11,-141,0.2861004041413585,22.8,11.633333333333333,18.066666666666666,0.4623638632513636
2541,2010,1314,16,92,0.3346755478307083,23.96875,15.125,15.40625,0.4433328913282241
2542,2010,1315,6,-307,0.35503617429451045,21.928571428571427,8.571428571428571,16.607142857142858,0.4183826731800683
2543,2010,1316,12,-196,0.3446636442557159,19.3,9.666666666666666,15.5,0.41839824981785695
2544,2010,1317,22,107,0.325255129287637,27.766666666666666,10.533333333333333,14.766666666666667,0.45991737481869416
2545,2010,1318,20,143,0.34726349151700814,18.0625,9.46875,11.875,0.45337575760958365
2546,2010,1319,12,-135,0.3623372945622291,20.46153846153846,8.5,15.384615384615385,0.46025532934219326
2547,2010,1320,28,289,0.35260162104060383,18.1875,9.53125,10.53125,0.4310318999220142
2548,2010,1321,20,125,0.3593030308011563,19.060606060606062,10.181818181818182,10.969696969696969,0.43831745592846827
2549,2010,1322,7,-183,0.3350003904248486,29.2,13.08,16.4,0.4296100086220285
2550,2010,1323,23,243,0.39637434224491164,21.794117647058822,11.352941176470589,10.352941176470589,0.47547191124947535
2551,2010,1324,24,112,0.3251167082575141,23.90625,13.59375,13.71875,0.44535402492355985
2552,2010,1325,20,166,0.3570557292152983,23.470588235294116,11.382352941176471,12.705882352941176,0.4284700743350949
2553,2010,1326,27,443,0.3822614044344095,19.294117647058822,9.088235294117647,11.323529411764707,0.49638659344923824
2554,2010,1328,13,-48,0.3479798147798906,19.548387096774192,10.451612903225806,12.32258064516129,0.4311562096703688
2555,2010,1329,22,199,0.3549651444304718,20.8125,10.125,12.71875,0.4527140600262811
2556,2010,1330,26,353,0.31577819944579183,17.38235294117647,15.205882352941176,12.794117647058824,0.4479507975612003
2557,2010,1331,19,95,0.3114356151751305,22.8125,12.15625,13.4375,0.4425993027493278
2558,2010,1332,16,-10,0.34115151653383374,19.5,12.34375,12.75,0.42836871955484745
2559,2010,1333,14,-42,0.2913821062839296,20.516129032258064,10.0,14.870967741935484,0.43413306301367205
2560,2010,1334,20,155,0.348603139077924,18.225806451612904,10.870967741935484,11.161290322580646,0.44052978743741533
2561,2010,1335,6,-280,0.3073101859536477,17.928571428571427,9.392857142857142,15.0,0.4176757968637142
2562,2010,1336,11,8,0.34484691682774404,17.483870967741936,9.67741935483871,11.612903225806452,0.43826748325387854
2563,2010,1337,6,-272,0.33468997241015425,21.24137931034483,12.758620689655173,13.586206896551724,0.3901544955898334
2564,2010,1338,24,215,0.3491914729686993,22.53125,12.3125,12.40625,0.4482349861478412
2565,2010,1339,19,150,0.40372781473852554,19.862068965517242,10.620689655172415,13.275862068965518,0.46197248596130575
2566,2010,1340,11,-80,0.3743603234547256,19.6,10.933333333333334,12.966666666666667,0.4797806556954733
2567,2010,1341,12,-77,0.2742682302943974,21.384615384615383,11.923076923076923,14.26923076923077,0.37397166886232547
2568,2010,1342,4,-412,0.33123521614688,14.333333333333334,7.666666666666667,15.366666666666667,0.423117660567142
2569,2010,1343,19,156,0.376172047874579,15.555555555555555,8.814814814814815,13.333333333333334,0.4342507424281783
2570,2010,1344,12,7,0.33139082570642453,23.032258064516128,17.258064516129032,12.709677419354838,0.43400710943438225
2571,2010,1345,27,326,0.31388982313484265,22.15625,10.40625,10.875,0.44823123946036963
2572,2010,1346,23,241,0.3380550684219161,23.8125,14.6875,13.8125,0.45199704578819466
2573,2010,1347,17,34,0.30565332177401144,23.724137931034484,13.793103448275861,15.137931034482758,0.4375431178965185
2574,2010,1348,23,189,0.3274791816979317,19.8125,13.46875,11.09375,0.44847917780243163
2575,2010,1349,7,-185,0.310189728443834,20.033333333333335,12.333333333333334,14.3,0.4049520836793852
2576,2010,1350,26,240,0.3500616119647802,18.147058823529413,9.0,11.264705882352942,0.44747991045704827
2577,2010,1351,17,-67,0.3398759772094453,20.03030303030303,10.454545454545455,12.878787878787879,0.42681069530527493
2578,2010,1352,23,96,0.36824460295010925,24.5,11.794117647058824,14.676470588235293,0.4434668127861777
2579,2010,1353,14,-143,0.3324286039268895,19.483870967741936,12.064516129032258,14.516129032258064,0.42626569091813754
2580,2010,1354,15,-17,0.31042378757896005,20.724137931034484,11.310344827586206,15.344827586206897,0.4492993944054777
2581,2010,1355,12,-28,0.35963603688981394,24.892857142857142,11.928571428571429,12.107142857142858,0.4222001387093236
2582,2010,1356,14,63,0.3622810412252301,20.137931034482758,9.96551724137931,13.379310344827585,0.4595526709506438
2583,2010,1357,14,-36,0.39412423611407144,16.448275862068964,13.413793103448276,15.931034482758621,0.4418922068555061
2584,2010,1358,21,212,0.3719044615744417,23.071428571428573,12.035714285714286,13.428571428571429,0.46992801727206046
2585,2010,1359,8,-134,0.37848070063602685,14.535714285714286,5.928571428571429,12.535714285714286,0.4542673813049055
2586,2010,1360,10,-142,0.34896937177989207,18.516129032258064,9.387096774193548,13.387096774193548,0.41123038934798933
2587,2010,1361,23,231,0.31530350695128867,22.161290322580644,13.129032258064516,13.548387096774194,0.4708371012278225
2588,2010,1362,10,-161,0.33279912428104597,23.964285714285715,10.392857142857142,14.714285714285714,0.4371006499674746
2589,2010,1363,13,-79,0.40375168472439305,21.5,11.266666666666667,12.366666666666667,0.4570896674538004
2590,2010,1364,19,45,0.3868868163856554,23.571428571428573,8.892857142857142,15.5,0.44680372442769084
2591,2010,1365,9,-204,0.3125516952748074,22.1,11.5,15.3,0.41568592053990605
2592,2010,1366,7,-146,0.2993583811660085,15.181818181818182,10.636363636363637,15.909090909090908,0.4169387291133751
2593,2010,1367,6,-225,0.32503711462812795,18.586206896551722,11.379310344827585,16.586206896551722,0.4063855237516194
2594,2010,1368,15,68,0.39120637879237813,21.296296296296298,8.925925925925926,14.814814814814815,0.47739107332849007
2595,2010,1369,6,-301,0.33121879280227745,22.0,10.862068965517242,15.586206896551724,0.40225887551386763
2596,2010,1370,17,1,0.3430050519208743,28.129032258064516,15.0,17.70967741935484,0.4480194768978356
2597,2010,1371,19,167,0.33221181455984916,22.258064516129032,14.064516129032258,10.806451612903226,0.4490354658881883
2598,2010,1372,20,141,0.36175955522597986,18.482758620689655,11.655172413793103,12.275862068965518,0.45161665432102194
2599,2010,1373,27,336,0.31500299171281426,23.484848484848484,12.93939393939394,12.242424242424242,0.46136454573305163
2600,2010,1374,12,23,0.34544919751722314,20.79310344827586,9.931034482758621,13.655172413793103,0.4596833859028086
2601,2010,1375,15,-101,0.33460339805437844,20.833333333333332,12.6,14.366666666666667,0.4126443690559339
2602,2010,1376,15,30,0.3236925508710778,18.419354838709676,13.258064516129032,12.32258064516129,0.4202798929215953
2603,2010,1377,18,56,0.34913185146826575,25.11111111111111,9.074074074074074,15.148148148148149,0.4631364928616646
2604,2010,1378,20,51,0.2851359309702526,23.90625,11.90625,12.65625,0.4406864486973535
2605,2010,1379,16,82,0.31962363335656957,21.448275862068964,12.620689655172415,12.03448275862069,0.40864543771877454
2606,2010,1380,5,-369,0.2700559657361752,20.24137931034483,10.689655172413794,16.275862068965516,0.3857861254518237
2607,2010,1381,5,-342,0.33380417869151957,19.703703703703702,9.88888888888889,18.37037037037037,0.42956333674118885
2608,2010,1382,14,-20,0.332146012885177,20.166666666666668,11.333333333333334,14.566666666666666,0.46603001890136325
2609,2010,1383,11,-131,0.31146474964380444,19.24137931034483,11.172413793103448,15.482758620689655,0.4025543540054515
2610,2010,1384,11,-229,0.3671793096898764,18.5,9.966666666666667,15.866666666666667,0.4192016498507049
2611,2010,1385,17,55,0.3169432865022573,18.59375,13.0,12.53125,0.42755060495003766
2612,2010,1386,11,-189,0.3001282092210408,22.161290322580644,9.64516129032258,13.129032258064516,0.4117245545158353
2613,2010,1387,19,95,0.3188292896961183,18.733333333333334,8.866666666666667,13.333333333333334,0.4404041668808118
2614,2010,1388,25,376,0.4145278150523427,18.6,10.833333333333334,11.466666666666667,0.4830009576147647
2615,2010,1389,16,55,0.3208903502185235,19.533333333333335,14.266666666666667,16.3,0.40087011591997324
2616,2010,1390,14,-25,0.35467208134336103,20.90625,10.53125,12.125,0.4376443650937157
2617,2010,1391,5,-376,0.2989130019817904,16.333333333333332,9.925925925925926,14.555555555555555,0.3838543880315406
2618,2010,1392,21,134,0.3613055524128684,21.266666666666666,11.433333333333334,12.933333333333334,0.4303064804366485
2619,2010,1393,28,467,0.3691379669238819,21.78125,12.125,15.09375,0.5158823004159059
2620,2010,1394,14,23,0.30766708736976695,22.0,12.275862068965518,17.275862068965516,0.4550801549930021
2621,2010,1395,11,-132,0.3614313057552617,17.633333333333333,8.966666666666667,13.8,0.4449136682689423
2622,2010,1396,29,299,0.3452750820391483,15.411764705882353,11.029411764705882,10.470588235294118,0.44101128971336406
2623,2010,1397,25,287,0.30832392325974417,21.303030303030305,11.727272727272727,13.242424242424242,0.4511139634698181
2624,2010,1398,9,-220,0.3758321707562395,17.5625,12.25,15.96875,0.4103598437637231
2625,2010,1399,13,-201,0.37405337968418473,22.9,11.433333333333334,15.333333333333334,0.4645017077207013
2626,2010,1400,24,381,0.3469811327640904,25.606060606060606,14.93939393939394,13.909090909090908,0.4693775047552935
2627,2010,1401,22,201,0.3378367438722322,26.806451612903224,11.903225806451612,12.32258064516129,0.44322958698392667
2628,2010,1402,11,-104,0.32434302583343505,28.51851851851852,14.851851851851851,18.296296296296298,0.4124536228332652
2629,2010,1403,17,2,0.37397283320959757,25.71875,11.5625,13.71875,0.44010843421795254
2630,2010,1404,2,-379,0.31596338661922485,21.85185185185185,13.148148148148149,15.814814814814815,0.37985066780196075
2631,2010,1405,3,-422,0.32961883625304883,13.451612903225806,8.709677419354838,14.387096774193548,0.4086040322473624
2632,2010,1406,10,-239,0.3449449734112715,20.580645161290324,11.935483870967742,12.774193548387096,0.41854320933755873
2633,2010,1407,17,-3,0.3657204010119657,16.689655172413794,10.689655172413794,12.379310344827585,0.4661210478970817
2634,2010,1408,8,-141,0.3266994277241283,20.4,10.533333333333333,13.733333333333333,0.39774618312540366
2635,2010,1409,22,192,0.3390842589512727,25.09090909090909,11.181818181818182,13.333333333333334,0.4581598891431144
2636,2010,1410,6,-363,0.3226217689891478,19.848484848484848,8.848484848484848,14.333333333333334,0.39313892702341363
2637,2010,1411,15,8,0.27904845397523387,22.032258064516128,11.03225806451613,17.387096774193548,0.45600410350082804
2638,2010,1412,23,192,0.32215222934727245,24.193548387096776,12.32258064516129,13.290322580645162,0.4260754767615386
2639,2010,1413,12,-102,0.35093632012110276,22.433333333333334,8.6,14.933333333333334,0.4406851183767644
2640,2010,1414,12,-102,0.33894054828177855,20.366666666666667,11.033333333333333,11.3,0.41974140816439665
2641,2010,1415,10,-74,0.3756255167134081,20.185185185185187,12.37037037037037,13.185185185185185,0.41160855093506526
2642,2010,1416,14,-69,0.3297282792865152,20.29032258064516,11.193548387096774,14.419354838709678,0.4431520971508758
2643,2010,1417,14,-56,0.3384319879489399,19.03125,9.53125,14.375,0.4815743052059273
2644,2010,1418,12,0,0.3360644337466899,17.821428571428573,10.035714285714286,12.75,0.45334421984187634
2645,2010,1419,10,-158,0.3622968252133546,23.689655172413794,11.517241379310345,16.413793103448278,0.4187030485255253
2646,2010,1420,4,-322,0.3283454974130031,18.133333333333333,8.366666666666667,11.366666666666667,0.41476842662414015
2647,2010,1421,12,-192,0.30225582313785165,21.964285714285715,12.678571428571429,17.107142857142858,0.4341096485388222
2648,2010,1422,8,-260,0.2872016907121272,19.677419354838708,14.193548387096774,14.32258064516129,0.38811817614617644
2649,2010,1423,9,-164,0.3391556311011832,20.0,12.612903225806452,15.870967741935484,0.4160426026248832
2650,2010,1424,24,281,0.32719983619945975,17.90625,9.53125,11.78125,0.46636054215352807
2651,2010,1425,16,74,0.3093588367917012,18.333333333333332,11.033333333333333,14.466666666666667,0.42958881685277395
2652,2010,1426,12,-40,0.3257502519536891,25.692307692307693,11.961538461538462,15.576923076923077,0.42111829285849917
2653,2010,1427,16,58,0.35656422895059775,19.37037037037037,11.0,11.518518518518519,0.43464204542223533
2654,2010,1428,14,1,0.32478351319035037,21.129032258064516,9.161290322580646,13.64516129032258,0.42817972927281295
2655,2010,1429,26,442,0.4183151214110966,16.666666666666668,10.212121212121213,10.242424242424242,0.4949984169232117
2656,2010,1430,8,-144,0.3555496636103691,18.423076923076923,9.615384615384615,13.846153846153847,0.39535618137945777
2657,2010,1431,26,371,0.3344543650793651,22.96875,9.90625,13.15625,0.47579003172549517
2658,2010,1433,22,301,0.3544992202834838,21.032258064516128,12.935483870967742,12.290322580645162,0.4608015680613249
2659,2010,1434,12,-94,0.3703073705986078,19.93103448275862,10.10344827586207,13.448275862068966,0.4608002330502805
2660,2010,1435,23,237,0.38101686455264844,26.516129032258064,10.741935483870968,13.64516129032258,0.4719059307145102
2661,2010,1436,25,213,0.32960443952635715,27.058823529411764,12.264705882352942,14.058823529411764,0.4438993305143212
2662,2010,1437,24,300,0.381405164186961,26.129032258064516,13.419354838709678,13.806451612903226,0.46587219942807473
2663,2010,1438,15,58,0.3454363790905091,16.64516129032258,10.258064516129032,10.741935483870968,0.42834113012686253
2664,2010,1439,23,243,0.3063667148069924,25.322580645161292,12.96774193548387,12.451612903225806,0.4263862320008164
2665,2010,1440,6,-287,0.33189734602166004,23.12,12.36,14.68,0.4142259014877404
2666,2010,1441,19,54,0.3622540893072424,20.833333333333332,12.733333333333333,14.166666666666666,0.44304987319698513
2667,2010,1442,10,-120,0.36663455954298146,19.25925925925926,8.444444444444445,13.0,0.4131604652952294
2668,2010,1443,21,153,0.3409284608630078,19.764705882352942,11.558823529411764,12.970588235294118,0.4546106282837469
2669,2010,1444,17,51,0.3204814602138311,22.46875,12.4375,13.5,0.4302880514359428
2670,2010,1445,8,-309,0.28841241799136536,21.04,12.68,17.32,0.3895271724063391
2671,2010,1447,5,-280,0.34651352119063883,15.225806451612904,10.580645161290322,16.70967741935484,0.40861413093391385
2672,2010,1448,19,131,0.31960470057326035,24.551724137931036,14.620689655172415,15.172413793103448,0.440574970818921
2673,2010,1449,24,325,0.3222204159864006,25.90909090909091,13.515151515151516,12.787878787878787,0.451616866383197
2674,2010,1450,15,20,0.3472275577963447,24.633333333333333,11.966666666666667,14.066666666666666,0.44900519226608915
2675,2010,1451,18,143,0.36375480920659803,23.642857142857142,12.071428571428571,12.178571428571429,0.44350169355725416
2676,2010,1452,27,303,0.3440612473206534,22.242424242424242,15.575757575757576,11.727272727272727,0.43553500024303715
2677,2010,1453,19,26,0.3806714716480933,19.129032258064516,10.741935483870968,12.709677419354838,0.4403064006860567
2678,2010,1454,18,32,0.34787646314831344,23.09375,11.125,13.8125,0.43247309621173047
2679,2010,1455,24,240,0.3594670161110695,20.21212121212121,10.848484848484848,13.242424242424242,0.4500647711131083
2680,2010,1456,21,46,0.34649366352846284,19.70967741935484,10.03225806451613,10.806451612903226,0.4205727628219943
2681,2010,1457,17,19,0.26763053531747166,20.8,13.566666666666666,12.2,0.3852351664078513
2682,2010,1458,23,350,0.3687459302771766,17.161290322580644,9.741935483870968,8.870967741935484,0.44877160890137174
2683,2010,1459,25,236,0.349949761821764,23.939393939393938,11.515151515151516,11.969696969696969,0.4413530294002421
2684,2010,1460,20,213,0.3691844532683121,18.03125,10.125,11.71875,0.4451056706243589
2685,2010,1461,8,-218,0.2470650982048186,26.79310344827586,9.793103448275861,15.517241379310345,0.42458236802484955
2686,2010,1462,24,351,0.37531489250838673,25.0625,12.5,13.21875,0.46985362821971227
2687,2010,1463,11,-111,0.29813468211317856,22.566666666666666,11.533333333333333,14.2,0.4175983413789034
2688,2010,1464,6,-171,0.30960229373514425,22.178571428571427,10.785714285714286,13.642857142857142,0.4178548823673652
2689,2011,1102,14,-15,0.373716444553103,18.142857142857142,5.857142857142857,11.928571428571429,0.47262483030127994
2690,2011,1103,22,124,0.36246122894480787,18.235294117647058,10.058823529411764,12.029411764705882,0.43257178189965295
2691,2011,1104,21,237,0.2811408063524453,17.71875,12.59375,14.1875,0.44111626101435986
2692,2011,1105,10,-86,0.2891064034005211,22.76,11.88,15.88,0.40055183149609974
2693,2011,1106,15,-92,0.3090244982030448,24.53125,13.3125,15.71875,0.39947677434422835
2694,2011,1107,16,-35,0.37125996353576396,15.84375,11.75,12.84375,0.4267427127109091
2695,2011,1108,4,-420,0.31648515957726475,27.892857142857142,10.535714285714286,16.892857142857142,0.3727167943987393
2696,2011,1110,22,78,0.3381331180657817,19.35483870967742,9.290322580645162,11.161290322580646,0.44847170901840316
2697,2011,1111,14,-54,0.3350475484543865,21.724137931034484,10.172413793103448,12.689655172413794,0.4516822641772464
2698,2011,1112,27,308,0.4070677507990839,23.794117647058822,10.411764705882353,12.852941176470589,0.47286293456440054
2699,2011,1113,12,-90,0.34681872790552115,15.67741935483871,9.35483870967742,12.225806451612904,0.4310850445593997
2700,2011,1114,17,-42,0.3923582426738364,22.515151515151516,10.303030303030303,11.636363636363637,0.4151647616233224
2701,2011,1115,7,-371,0.3367861177338623,20.838709677419356,9.64516129032258,16.70967741935484,0.3890101076947219
2702,2011,1116,18,122,0.356285214363962,22.032258064516128,10.709677419354838,13.258064516129032,0.4352927875733751
2703,2011,1117,15,-2,0.3109612255935785,22.733333333333334,12.066666666666666,13.166666666666666,0.4264435792329524
2704,2011,1119,10,-120,0.37168649769087364,16.862068965517242,10.482758620689655,14.0,0.41682524600992693
2705,2011,1120,10,-146,0.31147530251514627,21.5,12.4,14.3,0.3953241549170805
2706,2011,1122,18,119,0.3737761874267026,23.032258064516128,12.451612903225806,14.32258064516129,0.451084056374839
2707,2011,1123,18,81,0.35404128279128283,25.533333333333335,10.233333333333333,12.966666666666667,0.4499261515774268
2708,2011,1124,17,156,0.35722151630046367,22.4,11.6,15.7,0.46624059899834547
2709,2011,1125,30,626,0.3832732918586067,22.323529411764707,13.088235294117647,13.941176470588236,0.4654167391756947
2710,2011,1126,17,-67,0.32075239046921544,21.103448275862068,11.172413793103448,11.655172413793103,0.4301313839533544
2711,2011,1127,8,-262,0.34749456146453983,15.0,10.193548387096774,12.387096774193548,0.39558745240110027
2712,2011,1129,19,185,0.3494782419147158,23.838709677419356,11.419354838709678,12.0,0.4344295973290084
2713,2011,1130,20,84,0.37930478049424754,17.21875,9.46875,10.90625,0.458228058519538
2714,2011,1131,21,67,0.3542386409852454,20.08823529411765,12.0,11.941176470588236,0.40529267655629725
2715,2011,1132,13,-125,0.2755526623681616,17.15625,10.8125,13.625,0.4319094955245148
2716,2011,1133,11,-99,0.3368353618465972,18.06451612903226,9.096774193548388,12.096774193548388,0.4276625576583439
2717,2011,1135,10,-85,0.35459416863703414,19.77777777777778,7.444444444444445,12.037037037037036,0.44181034962079563
2718,2011,1136,8,-286,0.36355356640435654,17.75862068965517,10.344827586206897,13.793103448275861,0.4192105517563808
2719,2011,1137,25,242,0.40741296193520826,18.727272727272727,8.151515151515152,11.363636363636363,0.4502179699727748
2720,2011,1138,17,177,0.38682741748174193,19.6,11.7,15.3,0.4787364749449628
2721,2011,1139,22,232,0.3648863648700383,21.451612903225808,10.870967741935484,11.290322580645162,0.4444256570776682
2722,2011,1140,29,443,0.3593321438398237,23.818181818181817,11.454545454545455,11.0,0.4527745006030948
2723,2011,1141,9,-168,0.3325625232467339,18.266666666666666,11.933333333333334,13.733333333333333,0.3883159839907964
2724,2011,1142,15,16,0.3128242411178561,19.103448275862068,11.10344827586207,11.655172413793103,0.39401056494754383
2725,2011,1143,17,23,0.3435997202138718,25.516129032258064,9.96774193548387,13.67741935483871,0.4617346137508028
2726,2011,1144,11,-72,0.3441650673887515,21.766666666666666,11.366666666666667,14.533333333333333,0.45068659155991825
2727,2011,1145,15,19,0.3543304035446822,15.933333333333334,12.133333333333333,13.8,0.4262448713144645
2728,2011,1146,2,-358,0.30860243894656847,23.346153846153847,11.076923076923077,16.03846153846154,0.4070168805440129
2729,2011,1147,1,-626,0.31450897831515295,23.607142857142858,9.25,18.535714285714285,0.3962241236562167
2730,2011,1148,19,125,0.3189795727018533,20.451612903225808,12.67741935483871,14.419354838709678,0.43516872746428725
2731,2011,1149,12,-8,0.3641464868882518,18.785714285714285,12.821428571428571,14.428571428571429,0.4280029418088162
2732,2011,1150,10,-133,0.33538122786765384,20.433333333333334,10.866666666666667,14.866666666666667,0.4147578340357
2733,2011,1151,14,-203,0.3245411950327283,23.2,11.4,15.1,0.4097293611421386
2734,2011,1152,4,-662,0.28511143172213954,21.275862068965516,11.03448275862069,17.0,0.3991222326663995
2735,2011,1153,25,322,0.33415076508725633,21.393939393939394,13.090909090909092,11.575757575757576,0.4360639126123814
2736,2011,1154,8,-210,0.32639557972891314,16.166666666666668,11.133333333333333,12.566666666666666,0.4299985225249051
2737,2011,1155,21,234,0.36052675167036086,20.65625,11.46875,13.34375,0.4498722705071768
2738,2011,1156,24,204,0.3543427845579885,22.40625,10.25,11.625,0.44152962586345923
2739,2011,1157,24,249,0.3095857958927778,25.24137931034483,11.96551724137931,12.96551724137931,0.46968672474294865
2740,2011,1158,24,256,0.36033642883444317,15.588235294117647,11.352941176470589,12.0,0.478404573121506
2741,2011,1159,7,-323,0.33461097553976804,20.366666666666667,10.933333333333334,15.833333333333334,0.4196651938703164
2742,2011,1160,20,179,0.3822710843297141,23.060606060606062,11.363636363636363,11.909090909090908,0.47138534831673584
2743,2011,1161,18,71,0.33262636480724805,22.433333333333334,9.966666666666667,13.733333333333333,0.4702232557477407
2744,2011,1162,14,-11,0.33390283696512285,21.296296296296298,12.555555555555555,12.592592592592593,0.4295824054442266
2745,2011,1163,26,246,0.33091456575197886,20.62857142857143,14.428571428571429,11.742857142857142,0.43615123470644196
2746,2011,1164,13,-28,0.3630831033725012,19.074074074074073,11.407407407407407,13.333333333333334,0.42761311269253593
2747,2011,1165,10,-56,0.369925664733138,17.571428571428573,10.75,12.071428571428571,0.4175377663616367
2748,2011,1166,19,103,0.3700053289413576,18.09090909090909,9.575757575757576,11.93939393939394,0.45359238128443624
2749,2011,1167,9,-260,0.33600800701367,21.357142857142858,12.678571428571429,13.642857142857142,0.39753418650831296
2750,2011,1168,10,-146,0.37132781626519573,22.833333333333332,10.6,14.333333333333334,0.44767946643852924
2751,2011,1169,12,-114,0.3379944005365616,25.933333333333334,11.2,15.633333333333333,0.43443579966097595
2752,2011,1170,5,-259,0.3008120308087562,19.96153846153846,11.807692307692308,14.653846153846153,0.39761362714429505
2753,2011,1171,5,-321,0.31981477668829844,16.142857142857142,9.535714285714286,13.678571428571429,0.39758634419340133
2754,2011,1172,16,47,0.3398945738220182,20.866666666666667,12.7,14.5,0.4277941242680356
2755,2011,1173,22,70,0.3472561729571262,19.314285714285713,13.028571428571428,13.371428571428572,0.4118295264395975
2756,2011,1174,14,-114,0.3463672526513767,20.677419354838708,9.35483870967742,11.774193548387096,0.4184710376213801
2757,2011,1175,7,-162,0.3303035577076859,14.392857142857142,8.607142857142858,10.928571428571429,0.42175878146772
2758,2011,1176,13,-17,0.4045985779748736,16.833333333333332,5.266666666666667,12.333333333333334,0.4566752499626648
2759,2011,1177,7,-274,0.31066060931104844,19.322580645161292,10.96774193548387,13.548387096774194,0.4264953621716902
2760,2011,1178,16,31,0.3652930413669577,25.8125,12.0625,15.71875,0.46301357728818193
2761,2011,1179,13,-103,0.35303383809724415,19.774193548387096,7.967741935483871,12.161290322580646,0.4291113797401853
